x,celltype
31:04:17:01,FC_ExNeu_L23
31:04:53:01,FC_ExNeu_Claustrum
31:04:57:04,HC_ExNeu_CA1
31:04:66:05,HC_ExNeu_DG
31:04:68:06,HC_ExNeu_DG
31:04:78:06,HC_ExNeu_CA1
31:05:19:02,FC_ExNeu_Claustrum
31:05:27:03,FC_ExNeu_L23
31:05:51:05,BR_NonNeu_Astro_Myoc
31:05:53:03,FC_ExNeu_L5
31:05:69:03,FC_ExNeu_L23
31:06:07:01,FC_ExNeu_CT
31:06:10:03,FC_ExNeu_L23
31:06:28:03,BR_InNeu_CGE
31:06:49:03,FC_ExNeu_L23
31:06:90:01,BR_NonNeu_Astro_Myoc
31:07:84:01,FC_ExNeu_Claustrum
31:08:16:01,FC_ExNeu_L5
31:08:51:02,FC_ExNeu_CT
31:08:84:04,HC_ExNeu_CA23
31:09:16:05,HC_ExNeu_DG
31:09:43:02,FC_ExNeu_L23
31:09:53:02,FC_ExNeu_Claustrum
31:09:53:04,HC_ExNeu_DG
31:09:63:06,BR_NonNeu_OPC
31:10:02:03,FC_ExNeu_L23
31:10:08:04,BR_InNeu_Pvalb
31:10:19:03,FC_ExNeu_L4
31:10:33:06,HC_ExNeu_CA1
31:10:37:05,BR_NonNeu_Astro_Myoc
31:10:38:06,BR_NonNeu_Astro_Myoc
31:10:46:01,FC_ExNeu_L5
31:10:51:06,HC_ExNeu_DG
31:10:69:01,BR_NonNeu_Oligo_MOL
31:10:80:01,BR_InNeu_CGE
31:11:12:04,BR_NonNeu_Astro_Myoc
31:11:16:02,FC_ExNeu_CT
31:11:62:01,BR_InNeu_CGE
31:12:05:01,FC_ExNeu_L5
31:12:19:04,HC_ExNeu_CA23
31:12:32:02,FC_ExNeu_Claustrum
31:12:32:06,BR_NonNeu_Endothelial
31:12:57:05,HC_ExNeu_CA23
31:12:58:03,FC_ExNeu_PT
31:12:66:01,FC_ExNeu_L23
31:12:85:04,HC_ExNeu_DG
31:13:31:04,HC_ExNeu_CA23
31:13:47:05,HC_ExNeu_CA1
31:13:69:01,BR_InNeu_Sst
31:13:71:05,HC_ExNeu_DG
31:13:93:03,FC_ExNeu_CT
31:13:94:06,HC_ExNeu_DG
31:14:12:06,BR_NonNeu_Oligo_MOL
31:14:22:01,FC_ExNeu_L4
31:14:33:04,HC_ExNeu_CA23
31:14:37:04,HC_ExNeu_DG
31:14:58:02,FC_ExNeu_L5
31:14:59:05,HC_ExNeu_CA1
31:14:61:04,HC_ExNeu_CA1
31:15:10:04,HC_ExNeu_CA1
31:15:30:04,HC_ExNeu_CA1
31:15:38:04,HC_ExNeu_DG
31:15:44:05,HC_ExNeu_CA23
31:15:50:01,BR_InNeu_Sst
31:15:59:01,FC_ExNeu_L23
31:15:72:02,FC_ExNeu_L5
31:16:08:05,HC_ExNeu_CA23
31:16:21:05,HC_ExNeu_CA1
31:16:24:05,BR_NonNeu_Oligo_MOL
31:16:31:01,FC_ExNeu_NP
31:16:68:02,FC_ExNeu_L23
31:16:90:05,BR_InNeu_CGE
31:17:16:02,FC_ExNeu_L23
31:17:38:02,BR_InNeu_Pvalb
31:17:79:03,FC_ExNeu_L23
31:18:10:03,BR_InNeu_Sst
31:18:44:05,HC_ExNeu_CA23
31:18:46:01,FC_ExNeu_L23
31:18:51:01,FC_ExNeu_L4
31:18:57:06,HC_ExNeu_CA23
31:18:68:02,FC_ExNeu_L5
31:18:75:05,HC_ExNeu_DG
31:18:77:02,FC_ExNeu_L23
31:19:25:01,FC_ExNeu_L5
31:19:74:01,FC_ExNeu_PT
31:20:12:06,HC_ExNeu_DG
31:20:46:05,HC_ExNeu_CA23
31:20:55:01,BR_InNeu_Pvalb
31:20:57:05,HC_ExNeu_CA1
31:20:59:02,FC_ExNeu_CT
31:20:62:02,BR_NonNeu_Endothelial
31:20:62:03,FC_ExNeu_L23
31:20:68:02,FC_ExNeu_CT
31:20:68:03,FC_ExNeu_L23
31:20:70:04,HC_ExNeu_CA23
31:20:79:03,FC_ExNeu_CT
31:21:22:02,FC_ExNeu_L23
31:21:31:01,FC_ExNeu_L23
31:21:33:05,HC_ExNeu_CA1
31:21:68:03,FC_ExNeu_L5
31:22:02:01,FC_ExNeu_L23
31:22:24:06,BR_NonNeu_Microglia
31:22:25:01,FC_ExNeu_L23
31:22:43:02,FC_ExNeu_L5
31:22:66:02,FC_ExNeu_CT
31:23:21:01,BR_InNeu_Sst
31:23:26:04,BR_NonNeu_Oligo_MOL
31:23:51:02,BR_InNeu_CGE
31:23:70:02,FC_ExNeu_L5
31:23:71:01,FC_ExNeu_CT
31:23:80:05,BR_NonNeu_Oligo_MOL
31:23:86:01,FC_ExNeu_L4
31:23:88:01,FC_ExNeu_L5
31:25:02:02,BR_InNeu_CGE
31:25:23:04,HC_ExNeu_CA1
31:25:28:03,FC_ExNeu_L5
31:25:51:01,FC_ExNeu_L5
31:26:02:04,HC_ExNeu_CA1
31:26:17:02,FC_ExNeu_L5
31:26:30:01,FC_ExNeu_L5
31:26:84:04,HC_ExNeu_DG
31:27:20:06,HC_ExNeu_DG
31:27:30:02,FC_ExNeu_Claustrum
31:27:37:01,BR_NonNeu_Endothelial
31:27:38:02,FC_ExNeu_L5
31:27:43:03,FC_ExNeu_L23
31:27:53:03,FC_ExNeu_CT
31:27:66:02,FC_ExNeu_PT
31:27:69:05,HC_ExNeu_CA1
31:27:80:04,BR_NonNeu_Astro_Myoc
31:28:08:03,FC_ExNeu_NP
31:28:17:02,FC_ExNeu_L5
31:28:38:05,HC_ExNeu_CA23
31:28:38:06,HC_ExNeu_CA23
31:28:45:03,FC_ExNeu_Claustrum
31:28:54:01,FC_ExNeu_L23
31:28:62:04,HC_ExNeu_DG
31:28:76:06,HC_ExNeu_DG
31:28:79:01,FC_ExNeu_L4
31:28:90:04,BR_InNeu_CGE
31:28:92:01,FC_ExNeu_L23
31:29:20:02,FC_ExNeu_CT
31:29:32:01,FC_ExNeu_L4
31:29:56:06,HC_ExNeu_CA23
31:29:66:02,FC_ExNeu_Claustrum
31:30:04:02,FC_ExNeu_PT
31:30:43:02,FC_ExNeu_Claustrum
31:30:44:03,FC_ExNeu_L23
31:30:51:04,HC_ExNeu_CA23
31:30:57:01,FC_ExNeu_L5
31:30:61:02,FC_ExNeu_Claustrum
31:30:84:01,FC_ExNeu_L5
31:31:32:02,FC_ExNeu_L23
31:31:38:01,BR_NonNeu_Oligo_MOL
31:31:47:02,FC_ExNeu_L5
31:31:65:02,FC_ExNeu_Claustrum
31:32:31:02,FC_ExNeu_L5
31:32:66:01,BR_NonNeu_Astro_Myoc
31:32:70:01,FC_ExNeu_Claustrum
31:32:76:04,HC_ExNeu_DG
31:32:85:01,FC_ExNeu_Claustrum
31:33:25:01,FC_ExNeu_Claustrum
31:33:37:01,FC_ExNeu_L5
31:33:47:02,FC_ExNeu_L5
31:33:81:01,FC_ExNeu_L23
31:33:88:04,HC_ExNeu_DG
31:33:94:01,FC_ExNeu_CT
31:34:04:01,FC_ExNeu_L23
31:34:06:04,HC_ExNeu_CA1
31:34:08:01,BR_NonNeu_Astro_Myoc
31:34:20:05,HC_ExNeu_CA1
31:34:38:04,HC_ExNeu_DG
31:34:48:02,FC_ExNeu_L23
31:34:51:01,FC_ExNeu_L23
31:34:56:01,FC_ExNeu_L5
31:35:46:01,FC_ExNeu_L23
31:35:46:04,HC_ExNeu_DG
31:35:75:03,FC_ExNeu_L5
31:36:07:05,HC_ExNeu_CA1
31:36:22:01,FC_ExNeu_L23
31:36:66:05,BR_InNeu_CGE
31:36:77:05,HC_ExNeu_DG
31:37:34:02,FC_ExNeu_L5
31:37:56:02,FC_ExNeu_Claustrum
31:37:57:03,FC_ExNeu_CT
31:37:78:01,BR_InNeu_Sst
31:37:90:04,HC_ExNeu_CA23
31:37:94:01,FC_ExNeu_Claustrum
31:38:08:02,BR_InNeu_Sst
31:38:17:04,HC_ExNeu_DG
31:38:17:05,HC_ExNeu_DG
31:38:23:02,FC_ExNeu_CT
31:38:28:06,HC_ExNeu_CA1
31:38:47:03,FC_ExNeu_L23
31:39:16:05,HC_ExNeu_DG
31:39:19:04,BR_InNeu_CGE
31:39:48:03,BR_InNeu_Pvalb
31:39:66:04,HC_ExNeu_DG
31:39:85:03,FC_ExNeu_L23
31:40:17:05,HC_ExNeu_CA23
31:40:28:03,BR_InNeu_CGE
31:40:31:06,HC_ExNeu_CA23
31:40:38:03,FC_ExNeu_PT
31:40:44:06,BR_InNeu_CGE
31:40:62:05,HC_ExNeu_DG
31:40:70:04,HC_ExNeu_DG
31:40:88:04,HC_ExNeu_DG
31:40:94:04,HC_ExNeu_CA1
31:41:25:03,FC_ExNeu_L5
31:41:84:04,HC_ExNeu_CA1
31:41:85:02,FC_ExNeu_Claustrum
31:41:86:01,FC_ExNeu_L5
31:42:02:02,FC_ExNeu_L5
31:42:09:03,FC_ExNeu_PT
31:42:20:06,BR_NonNeu_Microglia
31:42:55:04,BR_NonNeu_Astro_Myoc
31:42:71:04,BR_NonNeu_Astro_Myoc
31:43:24:02,BR_InNeu_Pvalb
31:43:36:05,HC_ExNeu_DG
31:43:37:03,BR_InNeu_CGE
31:43:44:05,BR_NonNeu_Microglia
31:43:51:01,FC_ExNeu_CT
31:43:78:02,BR_NonNeu_Oligo_MOL
31:44:23:03,FC_ExNeu_L23
31:44:24:05,HC_ExNeu_DG
31:44:33:03,FC_ExNeu_L23
31:44:36:05,HC_ExNeu_CA1
31:44:55:03,FC_ExNeu_CT
31:45:02:05,BR_InNeu_CGE
31:45:48:02,FC_ExNeu_L5
31:45:62:02,FC_ExNeu_L23
31:46:21:02,FC_ExNeu_L5
31:46:33:01,FC_ExNeu_L5
31:46:68:06,BR_NonNeu_OPC
31:46:77:01,BR_NonNeu_Astro_Myoc
31:46:77:02,FC_ExNeu_Claustrum
31:46:84:06,BR_NonNeu_Astro_Myoc
31:47:06:01,FC_ExNeu_L23
31:47:28:01,FC_ExNeu_L23
31:47:46:01,FC_ExNeu_L23
31:47:58:06,BR_NonNeu_OPC
31:47:65:01,FC_ExNeu_L23
31:47:85:01,FC_ExNeu_L4
31:48:06:01,FC_ExNeu_L5
31:48:19:06,BR_NonNeu_OPC
31:48:24:02,BR_InNeu_Pvalb
31:48:28:01,BR_NonNeu_Endothelial
31:48:30:01,FC_ExNeu_L5
31:48:49:01,FC_ExNeu_L5
31:48:77:02,BR_NonNeu_Endothelial
31:49:31:01,FC_ExNeu_L23
31:49:46:04,HC_ExNeu_CA23
31:49:51:01,FC_ExNeu_L5
31:49:83:04,HC_ExNeu_DG
31:50:07:05,HC_ExNeu_DG
31:50:19:05,HC_ExNeu_DG
31:50:21:02,FC_ExNeu_L4
31:50:37:06,HC_ExNeu_DG
31:50:53:01,FC_ExNeu_L23
31:50:69:02,FC_ExNeu_L5
31:50:69:06,HC_ExNeu_CA23
31:50:84:06,BR_NonNeu_Astro_Myoc
31:50:92:01,FC_ExNeu_L4
31:51:15:01,FC_ExNeu_L23
31:51:25:01,BR_NonNeu_Astro_Myoc
31:51:28:02,FC_ExNeu_L23
31:51:38:06,HC_ExNeu_DG
31:51:44:05,BR_InNeu_CGE
31:51:59:02,FC_ExNeu_PT
31:51:75:02,BR_NonNeu_Astro_Myoc
31:51:80:04,HC_ExNeu_CA1
31:51:83:03,FC_ExNeu_L5
31:51:83:04,HC_ExNeu_DG
31:52:04:04,HC_ExNeu_CA1
31:52:28:05,HC_ExNeu_CA23
31:52:34:06,BR_NonNeu_Astro_Myoc
31:52:38:01,FC_ExNeu_CT
31:52:49:06,BR_NonNeu_Astro_Myoc
31:52:66:01,FC_ExNeu_L4
31:52:69:06,HC_ExNeu_CA1
31:52:79:04,HC_ExNeu_CA23
31:53:08:02,FC_ExNeu_L23
31:53:28:03,FC_ExNeu_L23
31:53:32:02,FC_ExNeu_L4
31:53:55:03,FC_ExNeu_L23
31:53:58:01,BR_NonNeu_OPC
31:53:59:06,BR_NonNeu_Oligo_MOL
31:53:73:02,FC_ExNeu_L23
31:54:17:02,FC_ExNeu_PT
31:54:30:03,BR_InNeu_Pvalb
31:54:33:02,FC_ExNeu_L4
31:54:34:01,BR_NonNeu_Endothelial
31:54:61:02,FC_ExNeu_L23
31:54:62:06,BR_NonNeu_Oligo_MOL
31:54:71:02,FC_ExNeu_L5
31:54:77:05,HC_ExNeu_DG
31:54:83:01,FC_ExNeu_L4
31:54:85:02,FC_ExNeu_L5
31:55:49:06,BR_InNeu_Pvalb
31:56:33:03,FC_ExNeu_L23
31:56:37:03,FC_ExNeu_L5
31:56:38:01,FC_ExNeu_NP
31:56:45:02,FC_ExNeu_Claustrum
31:56:46:02,FC_ExNeu_L23
31:56:72:02,FC_ExNeu_PT
31:57:04:02,BR_InNeu_Pvalb
31:57:88:03,FC_ExNeu_L5
31:58:05:01,BR_NonNeu_Astro_Myoc
31:58:06:03,FC_ExNeu_L4
31:58:08:03,FC_ExNeu_L23
31:58:21:01,FC_ExNeu_L23
31:58:28:02,FC_ExNeu_Claustrum
31:58:32:04,HC_ExNeu_CA23
31:58:50:02,BR_NonNeu_Astro_Myoc
31:58:75:02,FC_ExNeu_L5
31:58:75:03,BR_NonNeu_Astro_Myoc
31:58:80:01,FC_ExNeu_CT
31:58:81:05,HC_ExNeu_CA23
31:59:04:01,BR_NonNeu_Microglia
31:59:16:02,FC_ExNeu_L23
31:59:30:05,HC_ExNeu_CA23
31:59:70:05,HC_ExNeu_DG
31:59:84:02,FC_ExNeu_CT
31:60:04:01,FC_ExNeu_L5
31:60:06:01,FC_ExNeu_L5
31:60:27:01,FC_ExNeu_L5
31:60:30:05,HC_ExNeu_DG
31:60:85:02,FC_ExNeu_PT
31:61:17:04,HC_ExNeu_CA1
31:61:32:04,HC_ExNeu_CA23
31:61:36:06,HC_ExNeu_CA23
31:61:46:01,FC_ExNeu_L5
31:61:56:03,FC_ExNeu_PT
31:62:22:01,FC_ExNeu_L23
31:62:26:01,BR_InNeu_Pvalb
31:62:58:01,FC_ExNeu_PT
31:62:71:02,BR_InNeu_Sst
31:62:81:01,FC_ExNeu_L23
31:63:20:01,FC_ExNeu_L4
31:63:30:05,HC_ExNeu_CA1
31:63:56:04,BR_NonNeu_Oligo_MOL
31:63:57:02,BR_InNeu_CGE
31:63:70:06,BR_NonNeu_Astro_Myoc
31:63:79:03,BR_NonNeu_Astro_Myoc
31:63:94:03,FC_ExNeu_CT
31:64:02:01,FC_ExNeu_CT
31:64:12:05,HC_ExNeu_DG
31:65:32:05,HC_ExNeu_CA23
31:65:55:01,BR_NonNeu_Astro_Myoc
31:65:72:01,FC_ExNeu_L23
31:65:74:03,BR_InNeu_Sst
31:65:79:04,HC_ExNeu_DG
31:66:23:03,FC_ExNeu_CT
31:66:26:04,HC_ExNeu_CA23
31:67:08:04,BR_InNeu_CGE
31:67:45:01,FC_ExNeu_L4
31:67:57:03,FC_ExNeu_L5
31:67:75:03,FC_ExNeu_Claustrum
31:67:76:05,HC_ExNeu_DG
31:67:78:02,FC_ExNeu_L23
31:67:84:04,BR_InNeu_CGE
31:68:15:02,BR_InNeu_Sst
31:68:21:02,FC_ExNeu_L4
31:68:28:04,HC_ExNeu_DG
31:68:74:01,FC_ExNeu_L5
31:68:80:01,FC_ExNeu_L23
31:69:08:04,HC_ExNeu_DG
31:69:28:05,HC_ExNeu_CA1
31:69:61:04,HC_ExNeu_CA23
31:69:62:01,FC_ExNeu_L23
31:69:74:01,FC_ExNeu_L23
31:70:05:01,FC_ExNeu_CT
31:70:17:01,FC_ExNeu_L23
31:70:27:01,FC_ExNeu_L23
31:70:85:01,FC_ExNeu_L4
31:70:86:04,BR_NonNeu_Astro_Myoc
31:71:37:02,FC_ExNeu_Claustrum
31:71:62:02,FC_ExNeu_L4
31:72:22:03,FC_ExNeu_L5
31:72:50:05,HC_ExNeu_CA1
31:72:80:01,BR_NonNeu_Astro_Myoc
31:73:06:03,FC_ExNeu_L5
31:73:34:05,HC_ExNeu_DG
31:73:53:05,HC_ExNeu_CA23
31:73:68:01,BR_NonNeu_OPC
31:74:04:03,FC_ExNeu_L5
31:74:05:03,FC_ExNeu_L23
31:74:15:05,HC_ExNeu_DG
31:74:45:05,BR_InNeu_CGE
31:74:56:03,FC_ExNeu_L5
31:74:70:05,HC_ExNeu_CA23
31:75:23:02,FC_ExNeu_L23
31:75:28:04,HC_ExNeu_DG
31:75:59:03,FC_ExNeu_L5
31:75:65:06,HC_ExNeu_CA1
31:75:93:05,HC_ExNeu_DG
31:76:15:03,FC_ExNeu_L23
31:76:15:04,HC_ExNeu_CA23
31:76:21:04,BR_InNeu_CGE
31:76:30:01,FC_ExNeu_L23
31:76:36:01,BR_NonNeu_Oligo_MOL
31:76:47:01,FC_ExNeu_CT
31:76:51:03,FC_ExNeu_L5
31:76:55:01,FC_ExNeu_CT
31:77:07:02,FC_ExNeu_L23
31:77:12:05,BR_NonNeu_Microglia
31:77:16:03,FC_ExNeu_L23
31:77:33:04,HC_ExNeu_CA23
31:77:34:04,BR_NonNeu_Astro_Myoc
31:77:61:01,FC_ExNeu_L23
31:78:07:01,FC_ExNeu_Claustrum
31:78:25:05,HC_ExNeu_CA1
31:78:28:01,FC_ExNeu_Claustrum
31:78:28:02,FC_ExNeu_L5
31:78:33:01,FC_ExNeu_L4
31:78:68:01,FC_ExNeu_CT
31:78:81:02,FC_ExNeu_L23
31:78:83:03,FC_ExNeu_NP
31:79:15:02,BR_NonNeu_Oligo_MOL
31:79:19:03,FC_ExNeu_L23
31:79:21:02,BR_InNeu_Sst
31:79:22:04,BR_NonNeu_Astro_Myoc
31:79:27:01,FC_ExNeu_L4
31:79:49:01,FC_ExNeu_Claustrum
31:79:76:04,HC_ExNeu_DG
31:80:05:02,FC_ExNeu_L5
31:80:75:06,HC_ExNeu_CA1
31:80:78:01,FC_ExNeu_L23
31:81:28:05,HC_ExNeu_CA23
31:81:33:02,FC_ExNeu_L23
31:81:57:04,HC_ExNeu_CA23
31:81:65:03,FC_ExNeu_L23
31:82:44:01,BR_InNeu_Pvalb
31:83:45:03,FC_ExNeu_NP
31:83:68:05,HC_ExNeu_Subiculum
31:83:75:01,FC_ExNeu_L4
31:83:77:05,HC_ExNeu_CA23
31:84:15:06,HC_ExNeu_CA1
31:84:21:01,FC_ExNeu_L23
31:84:22:05,HC_ExNeu_CA1
31:84:23:01,FC_ExNeu_L5
31:84:45:01,FC_ExNeu_L23
31:84:75:05,HC_ExNeu_CA1
31:84:93:04,HC_ExNeu_DG
31:85:44:05,HC_ExNeu_CA23
31:85:69:04,HC_ExNeu_CA1
31:85:70:01,FC_ExNeu_NP
31:86:21:06,BR_NonNeu_Astro_Myoc
31:86:28:02,FC_ExNeu_CT
31:86:53:06,HC_ExNeu_CA23
31:86:55:01,FC_ExNeu_L23
31:86:55:06,HC_ExNeu_CA23
31:86:63:02,FC_ExNeu_L5
31:87:04:02,FC_ExNeu_NP
31:87:15:02,FC_ExNeu_PT
31:87:45:01,FC_ExNeu_L4
31:87:63:04,BR_NonNeu_Oligo_MOL
31:88:02:01,FC_ExNeu_L5
31:88:05:06,BR_NonNeu_Astro_Myoc
31:88:08:03,BR_InNeu_Pvalb
31:88:49:02,FC_ExNeu_Claustrum
31:88:49:06,HC_ExNeu_CA23
31:88:66:03,FC_ExNeu_L23
31:88:78:05,BR_NonNeu_Astro_Myoc
31:89:24:05,BR_NonNeu_Microglia
31:89:25:06,BR_NonNeu_Astro_Myoc
31:89:27:03,FC_ExNeu_L23
31:89:33:02,FC_ExNeu_L5
31:89:62:01,FC_ExNeu_L5
31:89:69:01,FC_ExNeu_L23
31:89:93:06,BR_NonNeu_Astro_Myoc
31:89:94:01,FC_ExNeu_PT
31:90:04:03,FC_ExNeu_L5
31:90:29:01,FC_ExNeu_L23
31:90:49:04,HC_ExNeu_CA1
31:90:80:03,FC_ExNeu_PT
31:91:02:05,HC_ExNeu_DG
31:91:22:06,BR_NonNeu_Astro_Myoc
31:91:50:02,FC_ExNeu_L23
31:91:81:01,FC_ExNeu_L5
31:91:81:06,BR_NonNeu_Microglia
31:92:05:03,FC_ExNeu_CT
31:92:24:02,FC_ExNeu_CT
31:92:55:04,HC_ExNeu_CA23
31:92:75:06,HC_ExNeu_DG
31:92:84:02,FC_ExNeu_L23
31:93:08:01,BR_NonNeu_Microglia
31:93:23:01,FC_ExNeu_L4
31:93:32:02,FC_ExNeu_L23
31:93:74:01,BR_InNeu_Pvalb
31:93:92:01,FC_ExNeu_L23
31:95:36:05,HC_ExNeu_DG
31:95:49:04,BR_NonNeu_Microglia
31:95:81:03,FC_ExNeu_L23
31:95:88:04,HC_ExNeu_DG
31:95:88:06,HC_ExNeu_CA1
31:95:90:06,HC_ExNeu_CA1
31:96:24:01,BR_NonNeu_Oligo_MOL
31:96:58:03,FC_ExNeu_L5
31:96:62:04,BR_NonNeu_Oligo_MOL
31:96:62:06,HC_ExNeu_CA23
31:96:76:01,FC_ExNeu_L23
31:96:88:01,BR_NonNeu_OPC
31:96:94:01,FC_ExNeu_L4
32:02:33:05,HC_ExNeu_DG
32:02:80:02,BR_InNeu_Sst
32:02:84:04,HC_ExNeu_CA23
32:03:49:03,FC_ExNeu_Claustrum
32:03:61:05,HC_ExNeu_CA1
32:04:07:01,FC_ExNeu_L23
32:04:10:03,FC_ExNeu_L23
32:04:46:05,HC_ExNeu_CA23
32:04:61:02,BR_NonNeu_Endothelial
32:04:62:03,FC_ExNeu_L5
32:04:65:01,FC_ExNeu_L5
32:04:76:01,FC_ExNeu_L23
32:04:79:02,FC_ExNeu_L23
32:04:90:03,FC_ExNeu_L4
32:05:02:05,HC_ExNeu_CA1
32:05:02:06,BR_InNeu_CGE
32:05:57:02,FC_ExNeu_CT
32:05:65:02,FC_ExNeu_L23
32:05:78:02,FC_ExNeu_L23
32:05:94:04,BR_NonNeu_Astro_Myoc
32:06:02:01,FC_ExNeu_L23
32:06:26:02,FC_ExNeu_NP
32:06:30:02,FC_ExNeu_L5
32:06:48:06,HC_ExNeu_CA23
32:06:58:05,HC_ExNeu_CA23
32:06:71:05,HC_ExNeu_DG
32:06:78:03,FC_ExNeu_L23
32:06:90:04,HC_ExNeu_DG
32:07:08:03,FC_ExNeu_L23
32:07:19:04,HC_ExNeu_CA1
32:07:26:02,FC_ExNeu_PT
32:07:28:02,FC_ExNeu_L23
32:07:51:01,FC_ExNeu_L5
32:07:68:03,FC_ExNeu_L23
32:07:93:05,HC_ExNeu_DG
32:08:26:02,BR_NonNeu_Astro_Myoc
32:08:57:01,FC_ExNeu_L5
32:08:70:03,FC_ExNeu_L5
32:08:74:01,FC_ExNeu_L4
32:09:36:01,BR_InNeu_CGE
32:09:36:02,FC_ExNeu_PT
32:09:51:02,FC_ExNeu_L23
32:09:58:01,BR_InNeu_Sst
32:10:21:02,FC_ExNeu_L23
32:10:38:02,FC_ExNeu_L23
32:10:76:01,BR_InNeu_Pvalb
32:10:76:02,FC_ExNeu_L5
32:11:20:01,FC_ExNeu_CT
32:11:49:01,FC_ExNeu_L23
32:12:08:01,FC_ExNeu_L4
32:12:19:01,FC_ExNeu_L23
32:12:25:03,FC_ExNeu_PT
32:12:26:02,BR_InNeu_Sst
32:12:28:01,BR_NonNeu_OPC
32:12:28:02,BR_InNeu_CGE
32:12:46:06,HC_ExNeu_CA1
32:12:47:01,FC_ExNeu_L5
32:12:53:02,FC_ExNeu_L5
32:13:21:04,HC_ExNeu_DG
32:13:22:02,FC_ExNeu_L4
32:13:26:03,FC_ExNeu_L23
32:13:48:03,FC_ExNeu_Claustrum
32:13:63:03,BR_InNeu_CGE
32:13:71:05,BR_NonNeu_Oligo_MOL
32:13:75:05,HC_ExNeu_CA1
32:13:78:03,FC_ExNeu_L23
32:14:22:06,HC_ExNeu_CA1
32:14:32:02,FC_ExNeu_PT
32:14:37:03,FC_ExNeu_L4
32:14:46:01,BR_NonNeu_Astro_Myoc
32:15:32:02,FC_ExNeu_PT
32:15:38:03,FC_ExNeu_CT
32:15:49:01,FC_ExNeu_L5
32:15:61:01,BR_NonNeu_Astro_Myoc
32:15:80:03,FC_ExNeu_L23
32:16:02:03,FC_ExNeu_L23
32:16:05:05,HC_ExNeu_DG
32:16:07:02,FC_ExNeu_L4
32:16:93:04,HC_ExNeu_CA23
32:17:15:06,HC_ExNeu_CA1
32:17:23:01,BR_InNeu_CGE
32:17:83:01,FC_ExNeu_L4
32:18:49:02,FC_ExNeu_L5
32:19:10:02,FC_ExNeu_L23
32:19:28:03,FC_ExNeu_L23
32:19:34:04,HC_ExNeu_CA1
32:19:59:01,FC_ExNeu_L4
32:19:69:05,HC_ExNeu_DG
32:19:81:03,FC_ExNeu_CT
32:19:86:05,HC_ExNeu_CA1
32:20:17:02,FC_ExNeu_L5
32:21:08:05,HC_ExNeu_DG
32:21:49:02,FC_ExNeu_L23
32:21:58:05,BR_NonNeu_Microglia
32:21:68:01,FC_ExNeu_L23
32:22:21:05,HC_ExNeu_CA23
32:22:32:04,BR_InNeu_CGE
32:22:69:01,BR_NonNeu_Astro_Myoc
32:23:77:03,FC_ExNeu_Claustrum
32:23:78:02,FC_ExNeu_Claustrum
32:24:07:06,HC_ExNeu_CA1
32:24:47:02,FC_ExNeu_PT
32:24:55:05,HC_ExNeu_CA23
32:24:63:06,BR_NonNeu_Astro_Myoc
32:24:78:01,FC_ExNeu_L23
32:25:12:05,BR_InNeu_Pvalb
32:25:47:02,FC_ExNeu_PT
32:26:08:03,FC_ExNeu_Claustrum
32:26:57:03,FC_ExNeu_L23
32:26:61:06,BR_InNeu_CGE
32:26:70:03,FC_ExNeu_PT
32:26:78:01,BR_NonNeu_Astro_Myoc
32:26:85:04,HC_ExNeu_DG
32:26:88:02,FC_ExNeu_L5
32:27:15:01,FC_ExNeu_PT
32:27:34:01,FC_ExNeu_CT
32:27:37:01,BR_NonNeu_OPC
32:27:61:05,HC_ExNeu_DG
32:27:69:05,HC_ExNeu_CA23
32:28:22:03,FC_ExNeu_CT
32:28:55:05,HC_ExNeu_DG
32:28:61:02,FC_ExNeu_L23
32:28:80:01,FC_ExNeu_L23
32:30:06:03,FC_ExNeu_Claustrum
32:30:12:01,FC_ExNeu_L23
32:30:38:04,BR_InNeu_CGE
32:30:62:05,HC_ExNeu_DG
32:30:66:05,HC_ExNeu_CA1
32:31:08:01,FC_ExNeu_L23
32:31:33:01,FC_ExNeu_L5
32:31:61:03,BR_InNeu_CGE
32:31:81:01,BR_InNeu_CGE
32:32:07:02,FC_ExNeu_L23
32:32:33:03,FC_ExNeu_L5
32:32:63:01,FC_ExNeu_L5
32:32:75:05,HC_ExNeu_CA1
32:32:76:01,FC_ExNeu_L23
32:32:80:03,FC_ExNeu_Claustrum
32:33:34:06,HC_ExNeu_DG
32:33:51:01,BR_NonNeu_Astro_Myoc
32:33:65:04,HC_ExNeu_DG
32:34:21:04,HC_ExNeu_DG
32:34:45:02,FC_ExNeu_L4
32:34:46:05,BR_InNeu_CGE
32:34:59:01,FC_ExNeu_L23
32:34:62:01,FC_ExNeu_L23
32:34:69:03,FC_ExNeu_CT
32:34:93:02,BR_InNeu_CGE
32:35:17:04,BR_InNeu_Pvalb
32:35:63:04,HC_ExNeu_DG
32:35:75:01,FC_ExNeu_CT
32:35:84:01,FC_ExNeu_L4
32:35:90:03,FC_ExNeu_L5
32:36:12:04,HC_ExNeu_CA23
32:36:19:02,FC_ExNeu_L4
32:36:46:05,HC_ExNeu_CA23
32:36:63:02,FC_ExNeu_Claustrum
32:36:66:02,FC_ExNeu_L4
32:37:12:04,HC_ExNeu_CA23
32:37:46:03,FC_ExNeu_L5
32:37:59:05,HC_ExNeu_CA23
32:37:70:01,FC_ExNeu_L5
32:39:15:02,FC_ExNeu_Claustrum
